Date,@BTC_CHANGE_BOT,@CryptoBot,МультиВал,AlfaBit,GlobalBits,CryptoMax,Bitcoin24Pro,Finex24,PremierCash,AllTrustMe,КупиБит,CryptoHome,Coco-Pay,Шахта,El-Change,F-Change,ExCenter,Transfer24,EuroBit,ExHub,HASchange,Bitality,SwapCoin,FastExchange,YoChange,КэшБанк,ОбменМонет,Kursov24,CoinShop24,Cryptonex,FlashObmen,Crypster,Tuco,MagneticExchange,FastChange,AllCash,PayGet,Papa-Change,MChange,1Обмен,4ange,TytCoin,BazaObmena,NetEx24,RamonCash,ExLine,BitBits,4Money,Об-мен,NewLine,1-Online,Platov,Delets,BitOkk,BaksMan,Касса,8Pay,LasloBit,SberBit,RoyalCash,CoinStart,CryptoStrike,Монеткин,24Обмен,AbcObmen,BlaBlaChange,ExchangeKey,Xchange,PayMarket,Global-Ex,Ex-Money,OneMoment,Сова,Крипта,24PayBank,MultiChange,AlfaChange,ProstoCash,Bchange,N-Change,Сумма,HoBit,GrandChange,100Bitcoins,Wiki-Exchange,Crypto-Store,NiceChange,YChanger,Банкомат,60сек,TipTopObmen,Pocket-Exchange,ImExchanger,TytCash,ExchangeTeam,BestKurs24,PushPayer,Момент,Ферма,OpenChange,BlaBlaMoney,E-Obmen,Конверт,CoinPayMaster,PayFull,CosmoChanger,PayWallet,Bixter,ExpoChange,Bitcoff,GramBit,365Cash,Big-Changer,4Pay,TraiderIdeal,VV-Obmen,CityBit,Z-Exchange,CryptoShopping,BitHunter,CoinChanger,Excoin,MyBTC,GoldObmen,ChangeProject,Adb,BitPayes,Crypto-Bank,CryptoXchange,BigBank,Top-Exchange,UniCash,CryptoBarMen,Coin-Bank,Crypik,Ex-Bank,RuChange,КриптоРай,7Money,CoinsBlack,FlyObmen,AnonEx,Sunduk,Обменочка,Perfect-Change,ObmenGuru,ATMExchanger,BuyBit,Bitcoin24SU,BitCash,IziBTC,Обменник-UZ,CoinDrop,BroExchange,24Zone,BTC-Обменник
29-03-2022 17:26,4410699,4752000,4551923.0,4526662.0,4532286.0,4532241.0,4578577.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4758569.0,4555986.0,4558113.0,4608694.0,4735236.0,4583155.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4735097.0,4558008.0,4673196.0,4738811.0,4707392.0,4552116.0,,4624967.0,4616866.0,4776767.0,4616584.0,4780092.0,4779537.0,4882168.0,4832188.0,4660067.0,4605730.0,4828615.0,5085211.0,4793503.0,4879880.0,4655433.0,4962472.0,4614717.0,4624433.0,4863853.0,4901385.0,4679852.0,4643167.0,4651457.0,4832311.0,4835463.0,4641614.0,4901084.0,4898602.0,5035682.0,4927604.0,4653491.0,4941396.0,4669344.0,4939064.0,4939064.0,4939064.0,4939064.0,4720719.0,5035881.0,5223040.0,4848078.0,4765347.0,4775692.0,4685860.0,4667686.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5105437.0,4838484.0,5040000.0,5408466.0,5224895.0,5239260.0,5216638.0,5410586.0,5491402.0,5598148.0,6311204.0,6058371.0,7147874.0,4697900.0,4529966.0,4529966.0,4530283.0,4489494.0,4530283.0,4530499.0,4552129.0,4579845.0,4530283.0,4552616.0,4551983.0,4529966.0,4775106.0,4623040.0,4615263.0,4584166.0,4537030.0,4660746.0,4604413.0,4575490.0,4658127.0,4721332.0,4653645.0,4674966.0,4814127.0,4814999.0,4674966.0,4810444.0,4718890.0,4930364.0,4823354.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5494505.0,5262170.0,5457307.0,4785870.0,,,
29-03-2022 17:36,4410699,4768855,4551923.0,4526662.0,4532286.0,4532241.0,4578577.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4588678.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756051.0,4725060.0,4552116.0,4780102.0,4635441.0,4629332.0,4776767.0,4630059.0,4780092.0,4779537.0,4882168.0,4832188.0,4660067.0,4621281.0,4828615.0,5085211.0,4795201.0,4879880.0,4672908.0,4995950.0,4630798.0,4624433.0,4872546.0,4907231.0,4699240.0,4647269.0,4651457.0,4844403.0,4844164.0,4659027.0,4901084.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4856801.0,4783241.0,4792402.0,4685860.0,4738444.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5119221.0,4838484.0,5055029.0,5408466.0,5229982.0,5239260.0,5216638.0,5410586.0,5491402.0,5598148.0,6318787.0,6058371.0,7147874.0,4697900.0,4542732.0,4529966.0,4530283.0,4489494.0,4530283.0,4530499.0,4564951.0,4579845.0,4530283.0,4552616.0,4551983.0,4542732.0,4775106.0,4641065.0,4629130.0,4606494.0,4537030.0,5094288.0,4606494.0,4576559.0,4658127.0,4744084.0,4653645.0,4674966.0,4814127.0,4814999.0,4680583.0,4811565.0,4724573.0,4930364.0,4823354.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5494505.0,5313896.0,5457307.0,4785870.0,,,
29-03-2022 18:01,4410699,4570000,4551923.0,4559809.0,4532286.0,4532241.0,4578577.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4679229.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756051.0,4725060.0,4552116.0,4780102.0,4635441.0,4629332.0,4776767.0,4630059.0,4780092.0,4779537.0,4882168.0,4832188.0,4660067.0,4621281.0,4828615.0,5085211.0,4795201.0,4879880.0,4672908.0,4995950.0,4630798.0,4624433.0,4878206.0,4907231.0,4699240.0,4647269.0,4651457.0,4856038.0,4849979.0,4659027.0,4901084.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4862631.0,4783241.0,4792402.0,4685860.0,4738444.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5119221.0,4838484.0,5067170.0,5408466.0,5229982.0,5239260.0,5216638.0,5410586.0,5491402.0,5598148.0,6333963.0,6058371.0,7147874.0,4697900.0,4542732.0,4529966.0,4530283.0,4489494.0,4530283.0,4534699.0,4564951.0,4579845.0,4530283.0,4552616.0,4551983.0,4542732.0,4775106.0,4641065.0,4629130.0,4606494.0,4537030.0,5094288.0,4606494.0,4593517.0,4658127.0,4744084.0,4658832.0,4674966.0,4814127.0,4814999.0,4680583.0,4811565.0,4724573.0,4930364.0,4823354.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5494505.0,5313896.0,5457307.0,4785870.0,,,
29-03-2022 18:11,4410699,4570000,4551923.0,4559809.0,4532286.0,4532241.0,4578577.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4696568.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756051.0,4725060.0,4552116.0,4780102.0,4635441.0,4629332.0,4776767.0,4630059.0,4780092.0,4779537.0,4882168.0,4832188.0,4660067.0,4621281.0,4828615.0,5085211.0,4795201.0,4879880.0,4672908.0,4995950.0,4630798.0,4624433.0,4878206.0,4907231.0,4699240.0,4647269.0,4651457.0,4861863.0,4858949.0,4659027.0,4901084.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4871624.0,4783241.0,4792402.0,4685860.0,4738444.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5119221.0,4838484.0,5073249.0,5408466.0,5229982.0,5239260.0,5216638.0,5410586.0,5491402.0,5598148.0,6341561.0,6058371.0,7147874.0,4697900.0,4542732.0,4529966.0,4530283.0,4489494.0,4530283.0,4534699.0,4564951.0,4579845.0,4530283.0,4552616.0,4551983.0,4542732.0,4775106.0,4641065.0,4629130.0,4606494.0,4537030.0,5094288.0,4606494.0,4599027.0,4658127.0,4744084.0,4670423.0,4697453.0,4814127.0,4814999.0,4697453.0,4811565.0,4726873.0,4930364.0,4840725.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5494505.0,5313896.0,5457307.0,4785870.0,,,
29-03-2022 18:21,4414489,4570000,4551923.0,4575148.0,4541566.0,4541566.0,4587349.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4707377.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756051.0,4725060.0,4552116.0,4795908.0,4644151.0,4648102.0,4776767.0,4651057.0,4780092.0,4779537.0,4882168.0,4832188.0,4660067.0,4660793.0,4828615.0,5085211.0,4796521.0,4879880.0,4672908.0,4995950.0,4664457.0,4624433.0,4878206.0,4907231.0,4726785.0,4656584.0,4661847.0,4861868.0,4873298.0,4659027.0,4902230.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4886011.0,4783241.0,4792402.0,4685860.0,4829377.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5119221.0,4838484.0,5073249.0,5408466.0,5229982.0,5239260.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4542732.0,4541837.0,4536487.0,4489494.0,4536669.0,4551267.0,4564951.0,4579845.0,4536397.0,4552616.0,4551983.0,4557011.0,4775106.0,4641065.0,4629258.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4676030.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4852349.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,,,
29-03-2022 18:32,4414299,4570000,4555424.0,4575148.0,4541566.0,4541566.0,4587349.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756227.0,4725060.0,4552116.0,4795908.0,4648391.0,4648102.0,4782347.0,4651057.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4660793.0,4828615.0,5085211.0,4796521.0,4879880.0,4672908.0,4995950.0,4664457.0,4624433.0,4878206.0,4907231.0,4726785.0,4656584.0,4661847.0,4867216.0,4873301.0,4659027.0,4902230.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4886014.0,4783241.0,4792402.0,4685860.0,4829377.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5119221.0,4838484.0,5078834.0,5408466.0,5229982.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4541837.0,4536487.0,4489494.0,4539114.0,4551267.0,4564951.0,4579845.0,4536397.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4681172.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,4680067.0,4784011.0,
29-03-2022 18:43,4414300,4570000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756227.0,4725060.0,4552116.0,4795908.0,4648391.0,4648102.0,4782347.0,4651057.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4660793.0,4828615.0,5085211.0,4796521.0,4879880.0,4672908.0,4995950.0,4664457.0,4624433.0,4878206.0,4907231.0,4726785.0,4656584.0,4661847.0,4879378.0,4873301.0,4659027.0,4902230.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4886014.0,4783241.0,4792402.0,4685860.0,4829377.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5229982.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4489494.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,4779851.0,4784011.0,
29-03-2022 18:53,4415000,4570000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756227.0,4725060.0,4552116.0,4795908.0,4648391.0,4648102.0,4782347.0,4651057.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4660793.0,4828615.0,5085211.0,4796521.0,4879880.0,4672908.0,4995950.0,4664457.0,4624433.0,4878206.0,4907231.0,4726785.0,4656584.0,4661847.0,4879378.0,4873301.0,4659027.0,4902230.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4886014.0,4783241.0,4792402.0,4685860.0,4829377.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5229982.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4542388.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,4779851.0,4784011.0,
29-03-2022 19:03,4400000,4570000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4431723.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4657800.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4690750.0,4756227.0,4725060.0,4552116.0,4795908.0,4648391.0,4648102.0,4782347.0,4651057.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4660793.0,4828615.0,5085211.0,4796521.0,4879880.0,4672908.0,4995950.0,4664457.0,4624433.0,4878206.0,4907231.0,4726785.0,4656584.0,4661847.0,4879378.0,4873301.0,4659027.0,4902230.0,4902953.0,5035682.0,4945467.0,4670979.0,4945731.0,4686880.0,4939064.0,4939064.0,4939064.0,4939064.0,4738444.0,5035881.0,5231006.0,4886014.0,4783241.0,4792402.0,4685860.0,4829377.0,4741218.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5229982.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4542388.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,4779851.0,4784011.0,
29-03-2022 19:42,4410000,4570000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4688861.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4695979.0,4756227.0,4730338.0,4552116.0,4941846.0,4648391.0,4653772.0,4782347.0,4651057.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4694781.0,4863241.0,5085211.0,4796521.0,4879880.0,4678126.0,4995950.0,4710075.0,4673386.0,4878206.0,4911159.0,4735759.0,4699153.0,4685678.0,4879378.0,4873301.0,4664223.0,4902230.0,4902953.0,5035682.0,4950242.0,4732328.0,4951250.0,4692094.0,4939064.0,4939064.0,4939064.0,4939064.0,4743729.0,5035881.0,5239916.0,4886014.0,4788570.0,4796286.0,4690420.0,4829377.0,4745019.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5242784.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5280677.0,4784011.0,
29-03-2022 20:00,4426090,4570000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4552116.0,4951112.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4710457.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4725795.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4805405.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5280677.0,4784011.0,
29-03-2022 20:10,4426089,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4552116.0,4951112.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4555423.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5280677.0,4784011.0,
29-03-2022 20:21,4426064,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4552116.0,4951112.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4744084.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5280677.0,4784011.0,
29-03-2022 20:33,4426060,4500000,4565307.0,4575148.0,4549111.0,4548929.0,4587349.0,,,,,,4576141.0,4576153.0,,4690987.0,,4569748.0,4858092.0,4660529.0,4776825.0,5014443.0,5266335.0,4658127.0,4805345.0,4570464.0,4572277.0,4859175.0,4781783.0,4707379.0,,5083264.0,5455802.0,4846007.0,5083264.0,5083276.0,5083264.0,4877270.0,4752875.0,4572277.0,4712480.0,4756227.0,4746977.0,4552116.0,4951112.0,4648391.0,4654251.0,4782347.0,4654895.0,4787899.0,4787751.0,4882168.0,4832188.0,4660067.0,4715999.0,4863241.0,5085211.0,4796521.0,4879880.0,4694572.0,4995950.0,4731367.0,4689812.0,4878206.0,4928425.0,4751585.0,4715676.0,4702147.0,4879378.0,4873301.0,4680638.0,4902230.0,4902953.0,5035682.0,4966771.0,4748978.0,4968657.0,4708596.0,4939064.0,4939064.0,4939064.0,4939064.0,4760418.0,5035881.0,5252087.0,4886014.0,4811517.0,4811448.0,4706932.0,4829377.0,4761717.0,5021549.0,5344837.0,5151459.0,5376464.0,5391173.0,5126409.0,4838484.0,5078834.0,5408466.0,5249969.0,5247507.0,5216638.0,5410586.0,5491402.0,5598148.0,6356790.0,6058371.0,7147874.0,7524200.0,4549727.0,4549135.0,4549135.0,4550708.0,4549135.0,4551267.0,4564951.0,4579845.0,4549135.0,4552616.0,4578215.0,4557011.0,4781792.0,4641065.0,4630857.0,4617584.0,4537030.0,5094288.0,4606494.0,4610071.0,4658127.0,4791401.0,4692870.0,4708733.0,4814127.0,4814999.0,4708733.0,4811565.0,4745037.0,4930364.0,4858170.0,5071525.0,4778282.0,5000167.0,5194797.0,5425000.0,5500000.0,5600000.0,7370000.0,5524862.0,5313896.0,5457307.0,4785870.0,5280677.0,4784011.0,
